"month","name","bank","acquired","tenure","title_status","male","rating","branch_id"
14,"B3568","New Hire",0,0.673511293634497,0,0,NA,"19"
14,"B3591","B",0,0.761122518822724,0,0,NA,"3"
14,"B3644","New Hire",0,0.366872005475702,0,0,NA,"19"
14,"B3646","B",0,3.7700205338809,2,1,NA,"17"
14,"B3662","B",0,0.788501026694045,0,1,NA,"16"
14,"B3672","New Hire",0,0.618754277891855,0,0,NA,"10"
14,"B3753","B",0,2.75701574264203,2,1,NA,"3"
14,"B3830","B",0,2.49144421629021,0,0,NA,"3"
14,"B3832","New Hire",0,0.254620123203285,0,1,NA,"3"
14,"B3953","B",0,11.4277891854894,2,1,NA,"3"
14,"B3961","B",0,3.7700205338809,0,0,NA,"10"
14,"B3997","New Hire",0,0.405201916495551,1,1,NA,"3"
14,"B4000","New Hire",0,0.120465434633812,0,0,NA,"18"
14,"B4025","B",0,3.7700205338809,0,0,NA,"10"
14,"B4027","B",0,5.5441478439425,2,1,4.15,"38"
14,"B4057","B",0,5.46748802190281,0,0,NA,"19"
14,"B4076","New Hire",0,0.082135523613963,0,1,NA,"22"
14,"B4089","B",0,1.54962354551677,2,0,NA,"3"
14,"B4097","B",0,2.77618069815195,0,0,NA,"10"
14,"B4104","B",0,2.83915126625599,1,0,NA,"19"
14,"B4106","B",0,3.7700205338809,0,0,3.3,"10"
14,"B4144","B",0,13.9767282683094,2,1,NA,"3"
14,"B4179","B",0,2.8227241615332,0,0,NA,"8"
14,"B4213","B",0,13.0376454483231,2,0,NA,"1"
14,"B4228","B",0,3.32101300479124,2,1,NA,"10"
14,"B4265","B",0,3.7700205338809,0,0,NA,"17"
14,"B4270","B",0,15.337440109514,1,0,NA,"7"
14,"B4286","New Hire",0,2.8227241615332,0,0,NA,"8"
14,"B4406","B",0,1.36618754277892,0,1,NA,"46"
14,"B4427","B",0,2.70773442847365,0,1,NA,"3"
14,"B4439","B",0,9.84804928131417,2,1,NA,"3"
14,"B4440","B",0,13.1909650924025,2,1,NA,"38"
14,"B4445","B",0,12.4599589322382,0,0,NA,"46"
14,"B4462","B",0,6.52156057494867,0,0,NA,"35"
14,"B4496","New Hire",0,0.657084188911704,0,0,NA,"40"
14,"B4505","B",0,9.31690622861054,0,0,NA,"3"
14,"B4509","B",0,6.04243668720055,0,0,2.86,"46"
14,"B4540","B",0,12.498288843258,1,0,NA,"12"
14,"B4547","New Hire",0,0.561259411362081,0,0,NA,"21"
14,"B4560","New Hire",0,0.750171115674196,0,1,NA,"3"
14,"B4631","B",0,3.37029431895962,1,0,NA,"46"
14,"B4674","B",0,3.7700205338809,0,0,NA,"10"
14,"B4690","New Hire",0,-0.0520191649555099,0,0,NA,"3"
14,"B4723","B",0,10.6584531143053,0,1,NA,"3"
14,"B4852","B",0,2.47775496235455,0,1,NA,"3"
14,"B4866","B",0,1.74948665297741,0,0,NA,"19"
14,"B4921","B",0,3.7700205338809,2,1,NA,"4"
14,"B4980","B",0,2.41752224503765,0,0,3.09,"21"
14,"B4993","New Hire",0,0.427104722792608,0,0,NA,"18"
14,"B4998","B",0,16.8158795345654,2,1,NA,"3"
14,"B5022","New Hire",0,0.254620123203285,0,1,NA,"21"
14,"B5036","B",0,6.57357973990417,2,0,NA,"19"
14,"B5040","B",0,0.837782340862423,0,1,NA,"47"
14,"B5053","New Hire",0,0.0219028062970568,0,1,NA,"3"
14,"B5089","B",0,1.51950718685832,0,0,NA,"4"
14,"B5116","New Hire",0,0.120465434633812,0,0,NA,"8"
14,"B5141","B",0,4.96646132785763,0,0,NA,"47"
14,"B5145","B",0,3.7700205338809,1,0,NA,"14"
14,"B5167","New Hire",0,0.714579055441478,0,0,NA,"7"
14,"B5181","B",0,1.21013004791239,1,0,NA,"13"
14,"B5192","B",0,5.88090349075975,0,1,NA,"3"
14,"B5197","B",0,1.70841889117043,0,0,NA,"47"
14,"B5261","B",0,6.48049281314168,1,1,NA,"7"
14,"B5306","B",0,3.01163586584531,1,0,NA,"3"
14,"B5314","B",0,4.93086926762491,0,1,NA,"18"
14,"B5397","B",0,3.7700205338809,0,0,3.89,"1"
14,"B5436","B",0,10.9869952087611,2,0,NA,"3"
14,"B5445","B",0,4.83504449007529,1,0,NA,"12"
14,"B5447","B",0,4.23819301848049,0,0,NA,"19"
14,"B5461","B",0,2.03422313483915,0,0,NA,"46"
14,"B5506","B",0,0.829568788501027,0,1,NA,"3"
14,"B5523","B",0,3.7700205338809,0,0,NA,"10"
14,"B5575","B",0,1.70841889117043,0,1,NA,"19"
14,"B5649","New Hire",0,0.427104722792608,0,0,NA,"31"
14,"B5651","B",0,3.49349760438056,1,1,NA,"19"
14,"B5658","New Hire",0,0.542094455852156,0,0,NA,"40"
14,"B5749","B",0,1.70294318959617,0,0,NA,"3"
14,"B5754","B",0,3.7700205338809,1,0,2.97,"5"
14,"B5759","B",0,4.70088980150582,0,1,NA,"13"
14,"B5761","B",0,3.41409993155373,0,0,NA,"12"
14,"B5775","B",0,15.5674195756331,0,0,NA,"7"
14,"B5790","New Hire",0,0.657084188911704,0,1,NA,"3"
14,"B5807","B",0,1.25119780971937,0,0,NA,"5"
14,"B5810","B",0,5.90554414784394,1,0,3.22,"26"
14,"B5852","New Hire",0,0.752908966461328,0,0,NA,"15"
14,"B5865","B",0,3.89596167008898,0,0,NA,"46"
14,"B5910","B",0,4.66255989048597,0,1,NA,"3"
14,"B5976","B",0,5.01574264202601,1,0,3.61,"46"
14,"B5986","B",0,6.38193018480493,2,1,NA,"51"
14,"B6043","New Hire",0,0.369609856262834,0,0,NA,"3"
14,"B6063","B",0,3.7700205338809,2,1,NA,"17"
14,"B6064","B",0,1.61259411362081,1,1,NA,"16"
14,"B6095","B",0,13.1526351813826,0,0,NA,"19"
14,"B6164","New Hire",0,0.427104722792608,0,0,NA,"51"
14,"B6176","B",0,6.63107460643395,1,1,NA,"18"
14,"B6234","B",0,11.2908966461328,0,0,NA,"3"
14,"B6276","B",0,16.4298425735797,2,1,NA,"3"
14,"B6290","B",0,1.89733059548255,1,0,NA,"25"
14,"B6292","B",0,4.66255989048597,1,1,NA,"3"
14,"B6323","New Hire",0,0.577686516084873,0,1,NA,"46"
14,"B6340","B",0,3.7700205338809,0,0,NA,"14"
14,"B6348","B",0,2.84188911704312,1,0,NA,"51"
14,"B6351","B",0,5.08145106091718,2,0,3.29,"46"
14,"B6431","B",0,3.7700205338809,1,0,NA,"10"
14,"B6490","New Hire",0,0.446269678302533,0,0,NA,"38"
14,"B6539","B",0,3.32101300479124,0,0,NA,"1"
14,"B6564","B",0,9.58521560574949,0,0,NA,"3"
14,"B6574","B",0,13.3442847364819,0,0,NA,"19"
14,"B6623","B",0,7.2580424366872,2,1,3.52,"3"
14,"B6628","B",0,4.23819301848049,0,0,NA,"46"
14,"B6682","B",0,3.91238877481177,0,0,NA,"46"
14,"B6705","New Hire",0,0.120465434633812,0,0,NA,"1"
14,"B6709","New Hire",0,0.427104722792608,1,0,NA,"13"
14,"B6774","B",0,2.94592744695414,0,0,3.75,"38"
14,"B6780","New Hire",0,0.254620123203285,0,0,NA,"34"
14,"B6842","B",0,10.4284736481862,0,1,NA,"3"
14,"B6895","B",0,13.1526351813826,0,0,NA,"7"
14,"B6908","B",0,11.3702943189596,2,1,NA,"47"
14,"B6917","B",0,2.70773442847365,2,1,NA,"38"
14,"B6932","B",0,16.4681724845996,0,0,NA,"3"
14,"B6953","B",0,0.922655715263518,0,1,NA,"47"
14,"B6963","B",0,14.9541409993155,0,0,NA,"3"
14,"B7050","B",0,3.7700205338809,0,0,2.97,"4"
14,"B7065","B",0,3.50718685831622,1,0,NA,"38"
14,"B7096","B",0,16.8158795345654,2,1,NA,"3"
14,"B7144","B",0,12.2135523613963,2,1,NA,"19"
14,"B7157","B",0,3.7700205338809,0,0,3.05,"4"
14,"B7179","B",0,0.848733744010951,0,1,NA,"3"
14,"B7194","B",0,3.7700205338809,2,1,NA,"1"
14,"B7196","B",0,3.7700205338809,2,0,NA,"10"
14,"B7199","B",0,0.837782340862423,0,0,NA,"47"
14,"B7201","B",0,15.7864476386037,2,1,NA,"7"
14,"B7232","B",0,0.837782340862423,0,0,NA,"47"
14,"B7329","B",0,13.1526351813826,1,0,NA,"13"
14,"B7363","New Hire",0,0.618754277891855,0,0,NA,"19"
14,"B7366","B",0,9.64544832306639,2,1,NA,"38"
14,"B7369","B",0,9.17453798767967,0,0,NA,"3"
14,"B7394","New Hire",0,0.59958932238193,0,0,NA,"3"
14,"B7409","New Hire",0,0.213552361396304,0,0,NA,"46"
14,"B7514","B",0,6.52156057494867,0,0,NA,"19"
14,"B7516","B",0,5.34976043805613,2,1,NA,"51"
14,"B7517","B",0,3.26351813826146,2,1,NA,"14"
14,"B7648","B",0,10.5626283367556,1,0,NA,"11"
14,"B7654","B",0,3.7700205338809,0,0,NA,"2"
14,"B7657","New Hire",0,0.542094455852156,1,0,NA,"19"
14,"B7683","B",0,6.65297741273101,1,0,NA,"3"
14,"B7718","B",0,9.37440109514031,0,1,NA,"3"
14,"B7725","B",0,3.32101300479124,0,0,NA,"3"
14,"B7760","B",0,1.68925393566051,0,1,NA,"46"
14,"B7769","B",0,14.3381245722108,2,1,NA,"3"
14,"B7778","B",0,1.57700205338809,1,1,NA,"3"
14,"B7787","B",0,1.00205338809035,0,0,NA,"3"
14,"B7812","B",0,1.0403832991102,0,0,NA,"10"
14,"B7829","B",0,1.26762491444216,0,0,NA,"15"
14,"B7831","B",0,3.7700205338809,2,0,NA,"10"
14,"B7843","New Hire",0,0.216290212183436,0,0,NA,"5"
14,"B7852","B",0,5.44558521560575,1,1,NA,"46"
14,"B7977","B",0,4.09582477754962,0,1,NA,"3"
14,"B7983","B",0,9.01026694045174,0,0,NA,"3"
14,"B7998","B",0,0.788501026694045,0,1,NA,"16"
14,"B8023","B",0,0.843258042436687,1,0,NA,"10"
14,"B8090","B",0,7.99726214921287,2,0,3,"3"
14,"B8091","New Hire",0,0.68993839835729,1,0,NA,"2"
14,"B8157","B",0,4.00547570157426,1,1,NA,"3"
14,"B8161","B",0,6.52156057494867,0,0,NA,"19"
14,"B8167","B",0,12.3093771389459,1,0,NA,"46"
14,"B8195","New Hire",0,0.692676249144422,0,0,NA,"26"
14,"B8205","B",0,2.072553045859,0,0,NA,"12"
14,"B8210","B",0,3.7700205338809,1,0,NA,"14"
14,"B8282","B",0,16.3093771389459,2,1,NA,"3"
14,"B8299","B",0,3.7700205338809,1,0,NA,"10"
14,"B8321","B",0,0.829568788501027,0,0,NA,"3"
14,"B8341","B",0,3.22518822724162,1,0,NA,"18"
14,"B8358","New Hire",0,0.197125256673511,1,0,NA,"46"
14,"B8372","New Hire",0,0.114989733059548,1,0,NA,"34"
14,"B8460","B",0,3.7700205338809,1,0,NA,"10"
14,"B8462","New Hire",0,0.347707049965777,0,0,NA,"46"
14,"B8477","B",0,3.7700205338809,0,0,NA,"10"
14,"B8559","B",0,1.82340862422998,2,0,3.41,"3"
14,"B8565","B",0,3.7700205338809,1,0,NA,"10"
14,"B8594","B",0,5.57426420260096,1,1,NA,"46"
14,"B8704","B",0,8.6735112936345,2,1,3,"22"
14,"B8748","B",0,5.27036276522929,0,1,NA,"3"
14,"B8771","B",0,8.89253935660506,2,0,NA,"19"
14,"B8885","New Hire",0,-0.0328542094455852,0,1,NA,"3"
14,"B8890","B",0,11.4633812457221,2,1,NA,"3"
14,"B8896","B",0,3.61943874058864,2,0,NA,"3"
14,"B8936","B",0,3.7700205338809,0,0,NA,"2"
14,"B8943","B",0,4.60506502395619,1,0,NA,"34"
14,"B8954","B",0,2.8227241615332,1,1,NA,"35"
14,"B9077","New Hire",0,0.427104722792608,0,0,NA,"3"
14,"B9111","B",0,16.3915126625599,0,1,NA,"46"
14,"B9117","New Hire",0,0.670773442847365,0,0,NA,"46"
14,"B9122","B",0,2.12183436002738,1,0,NA,"19"
14,"B9137","B",0,3.7700205338809,2,1,NA,"10"
14,"B9242","B",0,0.810403832991102,1,0,NA,"1"
14,"B9252","B",0,10.6611909650924,1,1,NA,"7"
14,"B9258","B",0,10.6392881587953,0,0,NA,"46"
14,"B9277","New Hire",0,0.292950034223135,0,0,NA,"21"
14,"B9328","B",0,2.55167693360712,0,0,NA,"3"
14,"B9344","B",0,1.00205338809035,0,1,NA,"3"
14,"B9490","B",0,3.7700205338809,1,0,NA,"4"
14,"B9502","B",0,3.7700205338809,1,1,NA,"17"
14,"B9511","New Hire",0,0.134154688569473,0,1,NA,"8"
14,"B9586","B",0,13.7659137577002,0,0,NA,"19"
14,"B9607","B",0,1.53319644079398,1,0,NA,"46"
14,"B9624","B",0,10.7378507871321,2,0,NA,"11"
14,"B9690","New Hire",0,0.558521560574949,1,0,NA,"4"
14,"B9692","B",0,1.65092402464066,0,1,NA,"21"
14,"B9705","B",0,11.6741957563313,0,0,NA,"19"
14,"B9790","New Hire",0,0.424366872005476,0,1,NA,"19"
14,"B9801","B",0,13.8617385352498,0,0,NA,"19"
14,"B9922","New Hire",0,0.4435318275154,0,0,NA,"10"
14,"B9963","New Hire",0,0.213552361396304,0,0,NA,"46"
14,"L0039","L",1,6.83641341546886,1,0,NA,"23"
14,"L0080","L",1,6.32991101984942,1,0,NA,"3"
14,"L0125","L",1,9.24024640657084,0,0,NA,"23"
14,"L0132","L",1,3.39493497604381,0,0,NA,"34"
14,"L0146","L",1,17.4839151266256,1,0,NA,"23"
14,"L0205","L",1,31.8767967145791,1,0,NA,"19"
14,"L0240","L",1,5.40177960301164,0,0,NA,"19"
14,"L0265","L",1,1.16084873374401,0,1,NA,"3"
14,"L0310","L",1,34.5982203969884,0,0,NA,"23"
14,"L0405","L",1,4.56673511293635,0,0,NA,"19"
14,"L0484","L",1,7.32375085557837,0,0,NA,"27"
14,"L0514","L",1,30.0643394934976,1,0,NA,"28"
14,"L0519","L",1,20.6461327857632,0,0,NA,"23"
14,"L0548","L",1,1.74948665297741,0,0,NA,"46"
14,"L0554","L",1,14.6995208761123,1,0,NA,"26"
14,"L0565","L",1,30.3381245722108,2,0,NA,"23"
14,"L0590","L",1,17.2156057494867,0,0,NA,"19"
14,"L0641","L",1,12.8843258042437,2,0,NA,"3"
14,"L0689","L",1,1.82614647501711,1,0,NA,"23"
14,"L0714","L",1,2.07529089664613,0,1,NA,"46"
14,"L0730","L",1,23.7070499657769,2,0,NA,"23"
14,"L0854","L",1,11.1594798083504,1,0,NA,"32"
14,"L0879","L",1,1.00205338809035,0,0,NA,"39"
14,"L0883","L",1,9.56878850102669,1,0,NA,"3"
14,"L0892","L",1,8.91718001368925,1,0,NA,"33"
14,"L0982","L",1,17.6947296372348,0,1,NA,"23"
14,"L1005","L",1,1.67282683093771,0,0,NA,"35"
14,"L1010","L",1,33.6536618754278,2,0,NA,"23"
14,"L1046","L",1,29.4674880219028,2,1,NA,"35"
14,"L1285","L",1,1.55783709787817,1,0,NA,"32"
14,"L1309","L",1,12.1368925393566,1,0,NA,"36"
14,"L1418","L",1,18.8062970568104,2,1,NA,"3"
14,"L1627","L",1,1.07871321013005,0,0,3.08,"3"
14,"L1640","L",1,6.65571526351814,1,0,NA,"39"
14,"L1652","L",1,9.3388090349076,1,0,NA,"39"
14,"L1670","L",1,11.1786447638604,0,0,NA,"23"
14,"L1746","L",1,22.3518138261465,1,0,NA,"16"
14,"L1837","L",1,3.24435318275154,0,0,NA,"3"
14,"L1892","L",1,4.47091033538672,1,0,NA,"36"
14,"L1989","L",1,9.56878850102669,1,0,NA,"41"
14,"L2125","L",1,43.7563312799452,0,0,NA,"23"
14,"L2139","L",1,1.16084873374401,1,0,NA,"35"
14,"L2187","L",1,3.24435318275154,1,1,NA,"32"
14,"L2203","L",1,6.25325119780972,0,1,NA,"23"
14,"L2204","L",1,13.1909650924025,0,0,NA,"23"
14,"L2213","L",1,7.17316906228611,1,0,NA,"12"
14,"L2241","L",1,43.6632443531828,0,0,NA,"23"
14,"L2277","L",1,6.38740588637919,2,1,NA,"47"
14,"L2355","L",1,37.6427104722793,0,0,NA,"35"
14,"L2402","L",1,6.51882272416153,1,0,NA,"3"
14,"L2446","L",1,19.8795345653662,2,1,3.91,"23"
14,"L2451","L",1,42.9158110882957,2,1,NA,"23"
14,"L2591","L",1,1.51950718685832,0,0,NA,"41"
14,"L2604","L",1,4.08213552361396,0,0,NA,"23"
14,"L2605","L",1,6.50239561943874,1,0,NA,"33"
14,"L2761","L",1,28.227241615332,0,0,NA,"23"
14,"L2787","L",1,9.6974674880219,0,0,NA,"46"
14,"L2806","L",1,18.4613278576318,0,0,2.98,"32"
14,"L2901","L",1,2.34360027378508,0,1,NA,"16"
14,"L2916","L",1,1.16084873374401,0,0,NA,"35"
14,"L3004","L",1,11.8685831622177,0,0,NA,"32"
14,"L3117","L",1,14.4750171115674,1,0,NA,"23"
14,"L3125","L",1,14.5106091718001,2,0,NA,"3"
14,"L3235","L",1,1.00205338809035,0,0,NA,"47"
14,"L3244","L",1,3.80013689253936,1,0,NA,"32"
14,"L3359","L",1,7.53730321697468,2,1,NA,"34"
14,"L3444","L",1,38.4695414099932,0,0,NA,"23"
14,"L3557","L",1,2.08898015058179,1,0,NA,"47"
14,"L3666","L",1,2.08898015058179,0,0,NA,"19"
14,"L3706","L",1,1.09787816563997,0,0,NA,"23"
14,"L3749","L",1,2.24777549623546,0,0,NA,"39"
14,"L3948","L",1,3.83846680355921,0,0,NA,"3"
14,"L3969","L",1,14.4722792607803,0,0,NA,"31"
14,"L4016","L",1,29.5386721423682,0,0,NA,"46"
14,"L4047","L",1,28.7145790554415,0,0,NA,"27"
14,"L4096","L",1,1.78781656399726,1,0,NA,"3"
14,"L4099","L",1,3.57015742642026,0,0,NA,"41"
14,"L4177","L",1,15.8357289527721,0,0,NA,"23"
14,"L4303","L",1,36.6488706365503,1,0,NA,"41"
14,"L4350","L",1,1.16084873374401,2,1,NA,"35"
14,"L4437","L",1,9.28131416837782,1,1,NA,"3"
14,"L4546","L",1,4.98836413415469,0,0,2.61,"39"
14,"L4635","L",1,25.968514715948,1,0,NA,"23"
14,"L4685","L",1,20.9911019849418,0,0,2.93,"33"
14,"L4688","L",1,38.4312114989733,0,0,NA,"3"
14,"L4843","L",1,36.8788501026694,0,0,NA,"23"
14,"L4846","L",1,11.1978097193703,0,0,NA,"19"
14,"L4958","L",1,12.3477070499658,1,0,NA,"27"
14,"L4981","L",1,16.8131416837782,0,0,NA,"32"
14,"L5123","L",1,1.3990417522245,0,0,NA,"42"
14,"L5183","L",1,2.362765229295,2,0,NA,"32"
14,"L5193","L",1,15.1813826146475,0,1,NA,"23"
14,"L5392","L",1,13.7659137577002,1,0,NA,"40"
14,"L5403","L",1,1.16084873374401,0,0,NA,"3"
14,"L5405","L",1,2.072553045859,0,0,3.23,"41"
14,"L5419","L",1,1.16084873374401,1,0,NA,"33"
14,"L5432","L",1,8.99383983572895,0,0,2.87,"27"
14,"L5550","L",1,21.5797399041752,2,1,NA,"3"
14,"L5645","L",1,1.16084873374401,1,0,NA,"35"
14,"L5653","L",1,3.16769336071184,0,0,NA,"36"
14,"L5661","L",1,45.6728268309377,2,1,NA,"23"
14,"L5742","L",1,18.6885694729637,0,0,NA,"23"
14,"L5811","L",1,6.17659137577002,0,0,NA,"47"
14,"L5901","L",1,11.7344284736482,0,0,NA,"16"
14,"L5929","L",1,1.94113620807666,1,0,NA,"31"
14,"L5935","L",1,25.2265571526352,0,1,NA,"23"
14,"L6143","L",1,21.927446954141,0,0,NA,"46"
14,"L6145","L",1,20.4736481861739,2,1,NA,"32"
14,"L6171","L",1,1.05954825462012,0,1,NA,"3"
14,"L6282","L",1,2.6694045174538,0,0,NA,"23"
14,"L6388","L",1,13.2867898699521,2,1,NA,"3"
14,"L6412","L",1,36.6680355920602,0,0,NA,"46"
14,"L6481","L",1,16.4079397672827,0,0,NA,"25"
14,"L6495","L",1,36.3203285420945,1,1,NA,"3"
14,"L6537","L",1,2.4394250513347,1,0,NA,"3"
14,"L6651","L",1,7.49897330595483,2,0,NA,"26"
14,"L6678","L",1,2.40109514031485,1,0,NA,"42"
14,"L6693","L",1,31.3976728268309,0,0,NA,"35"
14,"L6845","L",1,14.0068446269678,0,0,NA,"41"
14,"L6937","L",1,2.57357973990418,1,0,NA,"18"
14,"L7005","L",1,25.388090349076,0,0,NA,"3"
14,"L7017","L",1,15.7015742642026,1,0,NA,"3"
14,"L7244","L",1,1.07871321013005,0,0,NA,"25"
14,"L7267","L",1,18.135523613963,1,0,3.01,"27"
14,"L7280","L",1,28.6954140999316,1,0,NA,"35"
14,"L7302","L",1,1.38535249828884,0,0,3.08,"32"
14,"L7320","L",1,2.24777549623546,1,0,NA,"23"
14,"L7426","L",1,21.5468856947296,2,0,NA,"23"
14,"L7520","L",1,5.50581793292266,0,0,NA,"41"
14,"L7535","L",1,2.072553045859,1,0,NA,"25"
14,"L7572","L",1,1.28405201916496,0,0,NA,"42"
14,"L7595","L",1,1.16084873374401,0,1,NA,"3"
14,"L7658","L",1,38.6611909650924,0,0,NA,"23"
14,"L7790","L",1,20.0136892539357,0,0,NA,"23"
14,"L7962","L",1,37.6646132785763,0,0,NA,"23"
14,"L7972","L",1,16.870636550308,1,0,NA,"32"
14,"L7974","L",1,3.66598220396988,0,0,NA,"3"
14,"L8007","L",1,1.00205338809035,0,0,2.75,"19"
14,"L8153","L",1,17.886379192334,0,0,NA,"23"
14,"L8263","L",1,1.16084873374401,0,0,NA,"26"
14,"L8379","L",1,15.9315537303217,0,0,NA,"31"
14,"L8493","L",1,2.8227241615332,0,0,NA,"31"
14,"L8593","L",1,15.4661190965092,1,0,NA,"35"
14,"L8794","L",1,1.92197125256674,1,1,NA,"25"
14,"L8859","L",1,14.2258726899384,2,0,NA,"3"
14,"L8873","L",1,16.8514715947981,0,0,NA,"23"
14,"L8960","L",1,4.70088980150582,1,0,NA,"28"
14,"L8964","L",1,6.0807665982204,0,0,3,"26"
14,"L8977","L",1,1.28405201916496,0,0,NA,"42"
14,"L9040","L",1,2.8227241615332,0,0,NA,"28"
14,"L9048","L",1,27.5427789185489,0,0,NA,"23"
14,"L9081","L",1,1.0403832991102,0,0,NA,"19"
14,"L9086","L",1,26.1464750171116,0,0,NA,"23"
14,"L9135","L",1,9.66461327857632,0,0,NA,"33"
14,"L9143","L",1,1.16084873374401,1,0,NA,"26"
14,"L9146","L",1,4.47091033538672,0,0,NA,"32"
14,"L9163","L",1,1.16084873374401,2,1,NA,"35"
14,"L9196","L",1,5.927446954141,0,1,NA,"23"
14,"L9221","L",1,1.32785763175907,0,0,NA,"28"
14,"L9407","L",1,1.16084873374401,0,0,NA,"35"
14,"L9426","L",1,6.32717316906229,0,0,NA,"46"
14,"L9481","L",1,8.92539356605065,0,0,NA,"31"
14,"L9593","L",1,1.16084873374401,1,0,NA,"45"
14,"L9665","L",1,1.76043805612594,1,1,NA,"25"
14,"L9666","L",1,27.047227926078,0,0,3.62,"23"
14,"L9719","L",1,18.4804928131417,0,0,NA,"23"
14,"L9763","L",1,23.482546201232,1,0,NA,"31"
14,"L9824","L",1,2.5160848733744,0,1,NA,"32"
14,"L9895","L",1,1.67282683093771,0,0,NA,"41"
14,"L9981","L",1,9.83709787816564,1,0,NA,"41"
14,"T0067","T",1,3.72347707049966,2,1,NA,"49"
14,"T0093","T",1,1.71115674195756,1,0,NA,"49"
14,"T0228","T",1,9.01300479123888,2,1,NA,"50"
14,"T0640","T",1,8.8186173853525,2,1,NA,"49"
14,"T0680","T",1,2.9678302532512,1,0,NA,"51"
14,"T1375","T",1,4.44626967830253,2,1,NA,"51"
14,"T1437","T",1,7.35660506502396,1,0,NA,"49"
14,"T1440","T",1,0.427104722792608,2,1,NA,"49"
14,"T1527","T",1,5.55509924709103,0,0,NA,"49"
14,"T1667","T",1,1.22108145106092,0,1,NA,"49"
14,"T1684","T",1,1.07323750855578,0,0,NA,"49"
14,"T1984","T",1,9.47296372347707,0,0,NA,"49"
14,"T1999","T",1,11.2361396303901,0,0,NA,"49"
14,"T2167","T",1,10.2970568104038,1,0,NA,"49"
14,"T2284","T",1,2.37371663244353,1,1,NA,"51"
14,"T2322","T",1,1.22108145106092,0,0,NA,"49"
14,"T2394","T",1,6.38193018480493,0,0,NA,"49"
14,"T2419","T",1,0.520191649555099,0,0,NA,"51"
14,"T2542","T",1,48.6652977412731,0,0,NA,"49"
14,"T2596","T",1,6.78986995208761,0,0,NA,"50"
14,"T2911","T",1,0.11772758384668,2,1,NA,"51"
14,"T3150","T",1,33.3908281998631,2,0,NA,"49"
14,"T3274","T",1,19.1457905544148,1,0,NA,"49"
14,"T3438","T",1,-0.0711841204654346,0,0,NA,"49"
14,"T3750","T",1,3.79192334017796,0,1,NA,"49"
14,"T3784","T",1,0.197125256673511,0,0,NA,"51"
14,"T3878","T",1,8.82135523613963,1,1,NA,"50"
14,"T4407","T",1,10.5982203969884,0,1,NA,"49"
14,"T4518","T",1,17.1772758384668,2,1,NA,"49"
14,"T4812","T",1,9.14715947980835,1,0,NA,"52"
14,"T4835","T",1,2.17111567419576,0,0,NA,"49"
14,"T5070","T",1,2.37371663244353,0,0,NA,"51"
14,"T5103","T",1,3.34017796030116,0,0,NA,"49"
14,"T5121","T",1,8.05475701574264,0,0,NA,"49"
14,"T5356","T",1,1.15263518138261,0,0,NA,"51"
14,"T5699","T",1,-0.0711841204654346,1,1,NA,"50"
14,"T5726","T",1,16.0465434633812,0,0,NA,"49"
14,"T5751","T",1,11.0800821355236,0,0,NA,"49"
14,"T5940","T",1,3.52087611225188,1,0,NA,"51"
14,"T5959","T",1,1.95482546201232,2,1,NA,"49"
14,"T6102","T",1,23.7043121149897,1,0,NA,"52"
14,"T6608","T",1,0.709103353867214,1,0,NA,"49"
14,"T6783","T",1,0.785763175906913,0,0,NA,"50"
14,"T7013","T",1,15.0828199863107,0,0,NA,"49"
14,"T7026","T",1,0.577686516084873,2,1,NA,"49"
14,"T7071","T",1,18.0396988364134,2,1,NA,"52"
14,"T7187","T",1,9.72210814510609,2,1,NA,"49"
14,"T7391","T",1,1.15263518138261,0,0,NA,"49"
14,"T7573","T",1,2.26146475017112,0,0,NA,"49"
14,"T7701","T",1,4.04380561259411,0,0,NA,"49"
14,"T7741","T",1,5.31416837782341,1,1,NA,"49"
14,"T7759","T",1,5.71663244353183,1,0,NA,"49"
14,"T8084","T",1,0.709103353867214,0,0,NA,"52"
14,"T8412","T",1,0.246406570841889,0,0,NA,"53"
14,"T8549","T",1,0.635181382614648,0,0,NA,"49"
14,"T8838","T",1,-0.0711841204654346,0,0,NA,"50"
14,"T9032","T",1,7.91512662559891,0,0,NA,"49"
14,"T9160","T",1,1.28952772073922,1,1,NA,"50"
14,"T9340","T",1,8.07392197125257,1,0,NA,"51"
14,"T9354","T",1,3.43600273785079,0,1,NA,"49"
14,"T9694","T",1,0.520191649555099,0,0,NA,"49"
14,"T9769","T",1,-0.0711841204654346,0,0,NA,"52"
14,"T9888","T",1,1.15263518138261,0,0,NA,"50"
14,"T9988","T",1,16.5448323066393,1,0,NA,"49"
15,"B0004","B",0,3.8466803559206,1,0,NA,"1"
15,"B0041","B",0,0.914442162902122,0,0,NA,"47"
15,"B0071","B",0,3.8466803559206,0,0,NA,"2"
15,"B0078","B",0,8.01642710472279,1,0,NA,"19"
15,"B0082","B",0,3.8466803559206,0,0,NA,"4"
15,"B0113","New Hire",0,0.139630390143737,0,0,NA,"23"
15,"B0115","B",0,3.8466803559206,0,0,NA,"1"
15,"B0137","New Hire",0,0.139630390143737,1,0,NA,"16"
15,"B0153","B",0,5.52224503764545,0,1,NA,"3"
15,"B0163","New Hire",0,0.462696783025325,0,1,NA,"46"
15,"B0171","New Hire",0,0.27378507871321,0,1,NA,"19"
